Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
PbBr2,58.5,50.6667,82,35,23.5,35.0317,2.0,2.0,2,2,0.0,0.0,-9.0,-10.0,-6,-12,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,3.5,4.0,5,2,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,22.5,20.6667,28,17,5.5,8.1989,15.5,16.0,17,14,1.5,2.2361,2.5,2.0,4,1,1.5,2.2361,34.0,29.6667,47,21,13.0,19.3792,-0.97,0.0
PbCl2,49.5,38.6667,82,17,32.5,48.4481,2.5,2.6667,3,2,0.5,0.7454,-9.5,-10.6667,-6,-13,3.5,5.2175,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,17.5,14.0,28,7,10.5,15.6525,15.5,16.0,17,14,1.5,2.2361,2.5,2.0,4,1,1.5,2.2361,30.5,25.0,47,14,16.5,24.5967,-1.17,0.01
PbI2,67.5,62.6667,82,53,14.5,21.6153,2.0,2.0,2,2,0.0,0.0,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.5,20.6667,28,17,5.5,8.1989,15.5,16.0,17,14,1.5,2.2361,2.5,2.0,4,1,1.5,2.2361,40.5,38.3333,47,34,6.5,9.6896,-0.69,0.0
PdS2,31.0,26.0,46,16,15.0,22.3607,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,7.3333,10,6,2.0,2.9814,13.0,14.0,16,10,3.0,4.4721,1.0,1.3333,2,0,1.0,1.4907,25.5,23.3333,32,19,6.5,9.6896,-0.2,0.1
PdTe2,49.0,50.0,52,46,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,-8.5,-8.6667,-8,-9,0.5,0.7454,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-4.6667,-4,-5,0.5,0.7454,0.0,1.0,3,-3,3.0,4.4721,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,13.0,14.0,16,10,3.0,4.4721,13.0,14.0,16,10,3.0,4.4721,1.0,1.3333,2,0,1.0,1.4907,34.5,35.3333,37,32,2.5,3.7268,-0.26,0.09
Re4S8,45.5,35.6667,75,16,29.5,43.976,1.5,1.6667,2,1,0.5,0.7454,-10.0,-10.3333,-9,-11,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.5,11.0,21,6,7.5,11.1803,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,42.0,34.3333,65,19,23.0,34.2864,-0.59,0.0
Re2Se4,54.5,47.6667,75,34,20.5,30.5596,1.5,1.6667,2,1,0.5,0.7454,-9.5,-9.6667,-9,-10,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-5.6667,-5,-6,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.5,17.6667,21,16,2.5,3.7268,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,45.5,39.0,65,26,19.5,29.0689,-0.29,0.11
RhO2,26.5,20.3333,45,8,18.5,27.5782,2.5,2.6667,3,2,0.5,0.7454,-12.0,-13.3333,-8,-16,4.0,5.9628,-1.0,-1.3333,0,-2,1.0,1.4907,-6.0,-7.0,-3,-9,3.0,4.4721,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,7.5,7.0,9,6,1.5,2.2361,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,31.5,22.6667,58,5,26.5,39.5039,-0.68,0.16
RhS2,30.5,25.6667,45,16,14.5,21.6153,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.5,7.0,9,6,1.5,2.2361,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,38.5,32.0,58,19,19.5,29.0689,-0.28,0.16
Ru2S4,30.0,25.3333,44,16,14.0,20.87,2.0,2.0,2,2,0.0,0.0,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.6667,-3,-7,2.0,2.9814,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.0,6.6667,8,6,1.0,1.4907,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,42.0,34.3333,65,19,23.0,34.2864,-0.4,0.17
Ru2O4,26.0,20.0,44,8,18.0,26.8328,2.5,2.6667,3,2,0.5,0.7454,-11.5,-13.0,-7,-16,4.5,6.7082,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.0,-7.0,-3,-9,3.0,4.4721,2.5,3.0,4,1,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,7.0,6.6667,8,6,1.0,1.4907,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,35.0,25.0,65,5,30.0,44.7214,-0.93,0.16
SbSe2,42.5,39.6667,51,34,8.5,12.671,2.0,2.0,2,2,0.0,0.0,-9.0,-9.3333,-8,-10,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,4.0,4.0,4,4,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,15.5,15.6667,16,15,0.5,0.7454,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,34.0,31.3333,42,26,8.0,11.9257,-0.15,0.07
SnI2,51.5,52.0,53,50,1.5,2.2361,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.5,16.0,17,14,1.5,2.2361,15.5,16.0,17,14,1.5,2.2361,2.5,2.0,4,1,1.5,2.2361,45.0,41.3333,56,34,11.0,16.3978,-0.54,0.0
SrBr2,36.5,36.0,38,35,1.5,2.2361,1.0,1.3333,2,0,1.0,1.4907,-8.5,-9.6667,-5,-12,3.5,5.2175,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,3.0,5,-1,3.0,4.4721,0.5,0.3333,1,0,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,9.5,12.0,17,2,7.5,11.1803,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,109.0,79.6667,197,21,88.0,131.1826,-2.03,0.14
SrCl2,27.5,24.0,38,17,10.5,15.6525,1.5,2.0,3,0,1.5,2.2361,-9.0,-10.3333,-5,-13,4.0,5.9628,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,1.5,2.3333,4,-1,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,4.5,5.3333,7,2,2.5,3.7268,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,105.5,75.0,197,14,91.5,136.4001,-2.32,0.19
SrI2,45.5,48.0,53,38,7.5,11.1803,1.0,1.3333,2,0,1.0,1.4907,-8.0,-9.0,-5,-11,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,1.5,2.3333,4,-1,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,1.5,1.3333,2,1,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,9.5,12.0,17,2,7.5,11.1803,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,115.5,88.3333,197,34,81.5,121.493,-1.65,0.1
CrS2,20.0,18.6667,24,16,4.0,5.9628,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,48.5,38.6667,78,19,29.5,43.976,-0.5,0.18
TaS2,44.5,35.0,73,16,28.5,42.4853,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.5,10.3333,19,6,6.5,9.6896,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,53.5,42.0,88,19,34.5,51.4296,-1.09,0.0
TaSe2,53.5,47.0,73,34,19.5,29.0689,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.0,-3,-6,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17.5,17.0,19,16,1.5,2.2361,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,57.0,46.6667,88,26,31.0,46.2121,-0.84,0.0
TaTe2,62.5,59.0,73,52,10.5,15.6525,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-4.0,-4.3333,-3,-5,1.0,1.4907,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.5,17.0,19,16,1.5,2.2361,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,62.5,54.0,88,37,25.5,38.0132,-0.34,0.05
TiCl2,19.5,18.6667,22,17,2.5,3.7268,2.0,2.3333,3,1,1.0,1.4907,-10.0,-11.0,-7,-13,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-6.0,-6.6667,-4,-8,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.5,6.0,7,4,1.5,2.2361,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,53.0,40.0,92,14,39.0,58.1378,-1.54,0.0
Ti2I4,37.5,42.6667,53,22,15.5,23.1061,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.5,12.6667,17,4,6.5,9.6896,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,63.0,53.3333,92,34,29.0,43.2307,-0.72,0.0
TiSe2,28.0,30.0,34,22,6.0,8.9443,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,12.0,16,4,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,59.0,48.0,92,26,33.0,49.1935,-1.0,0.12
Tl2Cl4,49.0,38.3333,81,17,32.0,47.7028,2.5,2.6667,3,2,0.5,0.7454,-9.0,-10.3333,-5,-13,4.0,5.9628,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-6.0,-2,-8,3.0,4.4721,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,17.0,13.6667,27,7,10.0,14.9071,15.0,15.6667,17,13,2.0,2.9814,3.0,2.3333,5,1,2.0,2.9814,32.5,26.3333,51,14,18.5,27.5782,-0.81,0.04
WSe2,54.0,47.3333,74,34,20.0,29.8143,2.0,2.0,2,2,0.0,0.0,-9.0,-9.3333,-8,-10,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.0,17.3333,20,16,2.0,2.9814,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,50.5,42.3333,75,26,24.5,36.5225,-0.59,0.0
YBr2,37.0,36.3333,39,35,2.0,2.9814,1.5,1.6667,2,1,0.5,0.7454,-9.0,-10.0,-6,-12,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,12.3333,17,3,7.0,10.435,10.0,12.3333,17,3,7.0,10.435,5.0,3.6667,9,1,4.0,5.9628,87.0,65.0,153,21,66.0,98.387,-1.67,0.08
Y2I4,46.0,48.3333,53,39,7.0,10.435,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,12.3333,17,3,7.0,10.435,10.0,12.3333,17,3,7.0,10.435,5.0,3.6667,9,1,4.0,5.9628,93.5,73.6667,153,34,59.5,88.6973,-1.27,0.04
HfBr2,53.5,47.3333,72,35,18.5,27.5782,1.5,1.6667,2,1,0.5,0.7454,-9.0,-10.0,-6,-12,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17.5,17.3333,18,17,0.5,0.7454,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,65.0,50.3333,109,21,44.0,65.5913,-1.03,0.13
WO2,41.0,30.0,74,8,33.0,49.1935,2.5,2.6667,3,2,0.5,0.7454,-12.0,-13.3333,-8,-16,4.0,5.9628,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,13.0,10.6667,20,6,7.0,10.435,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,40.0,28.3333,75,5,35.0,52.1749,-2.02,0.0
ZnI2,41.5,45.3333,53,30,11.5,17.1432,1.5,1.6667,2,1,0.5,0.7454,-10.0,-10.3333,-9,-11,1.0,1.4907,-1.0,-1.6667,1,-3,2.0,2.9814,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.5,15.3333,17,12,2.5,3.7268,14.5,15.3333,17,12,2.5,3.7268,0.5,0.6667,1,0,0.5,0.7454,36.0,35.3333,38,34,2.0,2.9814,-0.61,0.0
ZrBr2,37.5,36.6667,40,35,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,-9.0,-10.0,-6,-12,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.5,12.6667,17,4,6.5,9.6896,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,71.0,54.3333,121,21,50.0,74.5356,-1.23,0.11
ZrCl2,28.5,24.6667,40,17,11.5,17.1432,2.0,2.3333,3,1,1.0,1.4907,-9.5,-10.6667,-6,-13,3.5,5.2175,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.5,6.0,7,4,1.5,2.2361,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,67.5,49.6667,121,14,53.5,79.7531,-1.6,0.11
ZrI2,46.5,48.6667,53,40,6.5,9.6896,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.5,12.6667,17,4,6.5,9.6896,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,77.5,63.0,121,34,43.5,64.846,-0.77,0.14
ZrSe2,37.0,36.0,40,34,3.0,4.4721,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.6667,-6,-10,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.0,-3,-6,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,12.0,16,4,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,73.5,57.6667,121,26,47.5,70.8088,-1.22,0.14
Nb2BSe2,26.6667,31.0,41,5,15.5849,28.0179,1.6667,1.6,2,1,0.4714,0.8246,-8.3333,-8.4,-7,-10,1.2472,2.1633,-0.6667,-0.8,0,-2,0.9428,1.6492,-4.3333,-4.6,-3,-6,1.2472,2.2091,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,8.0,9.0,16,3,5.7155,10.0499,11.3333,11.0,16,5,4.6428,8.0623,4.6667,4.6,7,2,2.0548,3.5609,50.6667,56.8,106,20,39.2032,68.7279,-0.82,0.05
Y2CF2,18.0,20.4,39,6,14.8997,26.1396,2.0,2.0,3,1,0.8165,1.4142,-11.6667,-12.0,-6,-19,5.4365,9.434,-1.3333,-1.6,0,-4,1.8856,3.2985,-6.0,-6.2,-2,-11,3.7417,6.49,1.3333,1.0,3,0,1.2472,2.2361,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,4.6667,4.8,7,3,1.6997,2.953,11.3333,10.8,17,3,6.0185,10.4652,4.6667,4.8,9,1,3.2998,5.7201,55.6667,64.6,153,3,68.9025,120.3415,-2.5,0.0
Nb2CSe2,27.0,31.2,41,6,15.1217,27.1831,1.6667,1.6,2,1,0.4714,0.8246,-9.0,-8.8,-7,-10,1.4142,2.4739,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.0,-5.0,-4,-6,0.8165,1.4142,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,8.3333,9.2,16,4,5.4365,9.5352,11.6667,11.2,16,5,4.7842,8.3259,4.3333,4.4,7,2,2.0548,3.5609,47.6667,55.0,106,11,41.7,73.3348,-0.84,0.0
V2CO2,12.3333,13.6,23,6,7.5865,13.3222,2.0,2.0,3,1,0.8165,1.4142,-11.0,-11.2,-7,-16,3.7417,6.49,-0.6667,-0.8,0,-2,0.9428,1.6492,-6.0,-6.2,-4,-9,2.1602,3.7577,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,5.0,5.2,6,4,0.8165,1.456,11.6667,11.2,16,5,4.7842,8.3259,4.3333,4.4,7,2,2.0548,3.5609,32.3333,36.6,81,5,34.4996,60.2103,-1.44,0.19
Ta2CS2,31.6667,36.8,73,6,29.5108,51.8818,1.6667,1.6,2,1,0.4714,0.8246,-9.3333,-9.2,-7,-11,1.6997,2.953,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.0,-5.0,-3,-7,1.633,2.8284,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,9.6667,10.8,19,4,6.65,11.6842,11.6667,11.2,16,5,4.7842,8.3259,4.3333,4.4,7,2,2.0548,3.5609,39.3333,45.0,88,11,34.5672,60.6712,-0.97,0.0
