Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Ga2Te2,41.5,41.5,52,31,10.5,14.8492,1.5,1.5,2,1,0.5,0.7071,-7.0,-7.0,-5,-9,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-3.5,-3.5,-2,-5,1.5,2.1213,3.0,3.0,3,3,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.5,14.5,16,13,1.5,2.1213,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,44.0,44.0,51,37,7.0,9.8995,-0.37,0.01
PbTe,67.0,67.0,82,52,15.0,21.2132,2.0,2.0,2,2,0.0,0.0,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.0,22.0,28,16,6.0,8.4853,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,42.0,42.0,47,37,5.0,7.0711,-0.22,0.2
Ni2Se2,31.0,31.0,34,28,3.0,4.2426,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,13.0,16,10,3.0,4.2426,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,37.0,37.0,48,26,11.0,15.5563,-0.01,0.28
Pt2O2,43.0,43.0,78,8,35.0,49.4975,2.5,2.5,3,2,0.5,0.7071,-12.5,-12.5,-9,-16,3.5,4.9497,-2.0,-2.0,-2,-2,0.0,0.0,-7.0,-7.0,-5,-9,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,15.0,15.0,24,6,9.0,12.7279,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,24.5,24.5,44,5,19.5,27.5772,-0.23,0.22
SnO,29.0,29.0,50,8,21.0,29.6985,2.0,2.0,3,1,1.0,1.4142,-11.0,-11.0,-6,-16,5.0,7.0711,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,14,6,4.0,5.6569,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,30.5,30.5,56,5,25.5,36.0624,-0.97,0.33
SnTe,51.0,51.0,52,50,1.0,1.4142,1.5,1.5,2,1,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,15.0,15.0,16,14,1.0,1.4142,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,46.5,46.5,56,37,9.5,13.435,-0.16,0.12
CoBr2,31.0,32.3333,35,27,4.0,5.9628,1.5,1.6667,2,1,0.5,0.7454,-9.5,-10.3333,-7,-12,2.5,3.7268,-2.0,-2.3333,-1,-3,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,14.3333,17,9,4.0,5.9628,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,37.0,31.6667,53,21,16.0,23.8514,-0.31,0.02
CrO2,16.0,13.3333,24,8,8.0,11.9257,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,41.5,29.3333,78,5,36.5,54.411,-1.72,0.14
GeO2,20.0,16.0,32,8,12.0,17.8885,2.5,2.6667,3,2,0.5,0.7454,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.0,-7.0,-3,-9,3.0,4.4721,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,10.0,8.6667,14,6,4.0,5.9628,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,22.0,16.3333,39,5,17.0,25.3421,-1.57,0.08
HfTe2,62.0,58.6667,72,52,10.0,14.9071,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.0,-6,-9,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-3.5,-4.0,-2,-5,1.5,2.2361,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,17.0,16.6667,18,16,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,73.0,61.0,109,37,36.0,53.6656,-0.46,0.37
Ir4Te8,64.5,60.3333,77,52,12.5,18.6339,2.0,2.0,2,2,0.0,0.0,-8.5,-8.6667,-8,-9,0.5,0.7454,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,19.5,18.3333,23,16,3.5,5.2175,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,44.0,41.6667,51,37,7.0,10.435,-0.27,0.07
Mo2Te4,47.0,48.6667,52,42,5.0,7.4536,2.0,2.0,2,2,0.0,0.0,-7.5,-8.0,-6,-9,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,11.0,12.6667,16,6,5.0,7.4536,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,61.5,53.3333,86,37,24.5,36.5225,-0.29,0.02
NiSe2,31.0,32.0,34,28,3.0,4.4721,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,14.0,16,10,3.0,4.4721,13.0,14.0,16,10,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,37.0,33.3333,48,26,11.0,16.3978,-0.26,0.0
PbI2,67.5,62.6667,82,53,14.5,21.6153,2.0,2.0,2,2,0.0,0.0,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.5,-2.0,0,-3,1.5,2.2361,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.5,20.6667,28,17,5.5,8.1989,15.5,16.0,17,14,1.5,2.2361,2.5,2.0,4,1,1.5,2.2361,40.5,38.3333,47,34,6.5,9.6896,-0.59,0.08
Pd2S4,31.0,26.0,46,16,15.0,22.3607,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.0,-4,-7,1.5,2.2361,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,7.3333,10,6,2.0,2.9814,13.0,14.0,16,10,3.0,4.4721,1.0,1.3333,2,0,1.0,1.4907,25.5,23.3333,32,19,6.5,9.6896,-0.29,0.0
PtS2,47.0,36.6667,78,16,31.0,46.2121,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-2.0,-2.0,-2,-2,0.0,0.0,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,15.0,12.0,24,6,9.0,13.4164,13.0,14.0,16,10,3.0,4.4721,2.0,2.0,2,2,0.0,0.0,31.5,27.3333,44,19,12.5,18.6339,-0.36,0.0
Re4O8,41.5,30.3333,75,8,33.5,49.9389,2.0,2.3333,3,1,1.0,1.4907,-12.5,-13.6667,-9,-16,3.5,5.2175,-1.5,-1.6667,-1,-2,0.5,0.7454,-7.0,-7.6667,-5,-9,2.0,2.9814,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,13.5,11.0,21,6,7.5,11.1803,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,35.0,25.0,65,5,30.0,44.7214,-1.43,0.09
Re4Te8,63.5,59.6667,75,52,11.5,17.1432,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,18.5,17.6667,21,16,2.5,3.7268,11.5,13.0,16,7,4.5,6.7082,3.5,3.0,5,2,1.5,2.2361,51.0,46.3333,65,37,14.0,20.87,-0.09,0.0
WTe2,63.0,59.3333,74,52,11.0,16.3978,2.0,2.0,2,2,0.0,0.0,-8.5,-8.6667,-8,-9,0.5,0.7454,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,18.0,17.3333,20,16,2.0,2.9814,11.0,12.6667,16,6,5.0,7.4536,4.0,3.3333,6,2,2.0,2.9814,56.0,49.6667,75,37,19.0,28.3235,-0.11,0.03
Se2Si,24.0,27.3333,34,14,10.0,14.9071,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.3333,-4,-6,1.0,1.4907,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,10.0,12.0,16,4,6.0,8.9443,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,31.5,29.6667,37,26,5.5,8.1989,-0.33,0.12
SnS2,33.0,27.3333,50,16,17.0,25.3421,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.3333,-6,-11,2.5,3.7268,-1.0,-1.3333,0,-2,1.0,1.4907,-5.0,-5.6667,-3,-7,2.0,2.9814,3.0,3.3333,4,2,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,10.0,8.6667,14,6,4.0,5.9628,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,37.5,31.3333,56,19,18.5,27.5782,-0.32,0.08
SrCl2,27.5,24.0,38,17,10.5,15.6525,1.5,2.0,3,0,1.5,2.2361,-9.0,-10.3333,-5,-13,4.0,5.9628,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,1.5,2.3333,4,-1,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,4.5,5.3333,7,2,2.5,3.7268,9.5,12.0,17,2,7.5,11.1803,0.5,0.6667,1,0,0.5,0.7454,105.5,75.0,197,14,91.5,136.4001,-2.34,0.19
TaO2,40.5,29.6667,73,8,32.5,48.4481,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.0,-7.0,-3,-9,3.0,4.4721,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,12.5,10.3333,19,6,6.5,9.6896,10.5,12.3333,16,5,5.5,8.1989,4.5,3.6667,7,2,2.5,3.7268,46.5,32.6667,88,5,41.5,61.8645,-2.19,0.49
TiTe2,37.0,42.0,52,22,15.0,22.3607,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-4.6667,-4,-5,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.0,12.0,16,4,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,64.5,55.3333,92,37,27.5,40.9946,-0.69,0.01
Li2Pb,42.5,29.3333,82,3,39.5,58.8831,1.0,0.6667,2,0,1.0,1.4907,-5.5,-5.3333,-5,-6,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,-2.5,-2.3333,-2,-3,0.5,0.7454,1.0,0.6667,2,0,1.0,1.4907,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.5,10.0,28,1,13.5,20.1246,7.5,5.3333,14,1,6.5,9.6896,2.5,2.0,4,1,1.5,2.2361,105.5,125.0,164,47,58.5,87.2067,-0.01,0.32
ZrCl2,28.5,24.6667,40,17,11.5,17.1432,2.0,2.3333,3,1,1.0,1.4907,-9.5,-10.6667,-6,-13,3.5,5.2175,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.3333,-3,-8,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.5,6.0,7,4,1.5,2.2361,10.5,12.6667,17,4,6.5,9.6896,4.5,3.3333,8,1,3.5,5.2175,67.5,49.6667,121,14,53.5,79.7531,-1.73,0.0
ZrSb2,45.5,47.3333,51,40,5.5,8.1989,1.5,1.6667,2,1,0.5,0.7454,-7.0,-7.3333,-6,-8,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-3.5,-3.6667,-3,-4,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,9.5,11.3333,15,4,5.5,8.1989,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,81.5,68.3333,121,42,39.5,58.8831,-0.25,0.33
Nb2BSe2,26.6667,31.0,41,5,15.5849,28.0179,1.6667,1.6,2,1,0.4714,0.8246,-8.3333,-8.4,-7,-10,1.2472,2.1633,-0.6667,-0.8,0,-2,0.9428,1.6492,-4.3333,-4.6,-3,-6,1.2472,2.2091,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,8.0,9.0,16,3,5.7155,10.0499,11.3333,11.0,16,5,4.6428,8.0623,4.6667,4.6,7,2,2.0548,3.5609,50.6667,56.8,106,20,39.2032,68.7279,-0.82,0.05
Zr2BSe2,26.3333,30.6,40,5,15.2825,27.4824,1.6667,1.6,2,1,0.4714,0.8246,-8.0,-8.0,-6,-10,1.633,2.8284,-0.6667,-0.8,0,-2,0.9428,1.6492,-4.0,-4.2,-3,-6,1.4142,2.4739,2.0,2.0,4,0,1.633,2.8284,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,7.6667,8.6,16,3,5.9067,10.3576,11.0,10.6,16,4,5.099,8.8589,5.0,5.0,8,2,2.4495,4.2426,55.6667,62.8,121,20,46.2625,81.076,-0.94,0.24
Hf2CO2,28.6667,33.2,72,6,30.6522,53.6686,2.0,2.0,3,1,0.8165,1.4142,-10.6667,-10.8,-6,-16,4.1096,7.1218,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.3333,-5.4,-2,-9,2.8674,4.9679,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,9.3333,10.4,18,4,6.1824,10.8665,11.3333,10.8,16,4,5.2493,9.1389,4.6667,4.8,8,2,2.4944,4.3267,41.6667,47.8,109,5,47.6748,83.2558,-2.31,0.17
Ti2CS2,14.6667,16.4,22,6,6.5997,11.8186,1.6667,1.6,2,1,0.4714,0.8246,-9.3333,-9.2,-7,-11,1.6997,2.953,-0.6667,-0.8,0,-2,0.9428,1.6492,-5.3333,-5.4,-4,-7,1.2472,2.1633,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,4.6667,4.8,6,4,0.9428,1.6492,11.3333,10.8,16,4,5.2493,9.1389,4.6667,4.8,8,2,2.4944,4.3267,40.6667,46.6,92,11,36.4448,63.9553,-1.06,0.14
Zr2NS2,21.0,23.8,40,7,13.9284,24.6073,2.0,1.8,3,1,0.8165,1.456,-10.0,-9.4,-6,-13,2.9439,5.2038,-1.0,-1.0,0,-2,0.8165,1.4142,-5.6667,-5.4,-3,-7,1.8856,3.2985,2.6667,2.4,4,0,1.8856,3.2985,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.6667,0.8,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,5.0,5.0,6,4,0.8165,1.4142,11.6667,11.0,16,4,5.4365,9.4868,4.3333,4.6,8,2,2.6247,4.5695,49.0,57.4,121,7,51.1468,89.7757,-1.6,0.06
Au2MoO4,43.0,33.1429,79,8,28.9943,53.0423,2.3333,2.5714,3,2,0.4714,0.9147,-10.3333,-12.5714,-6,-16,4.1899,8.2276,-1.6667,-1.8571,-1,-2,0.4714,0.8806,-6.0,-7.1429,-4,-9,2.1602,4.233,1.3333,2.2857,4,0,1.8856,3.6589,0.6667,0.4286,1,0,0.4714,0.9147,0.6667,0.4286,1,0,0.4714,0.9147,0.6667,0.4286,1,0,0.4714,0.9147,0.3333,0.2857,1,0,0.4714,0.8207,12.3333,11.4286,25,6,8.9567,15.5924,11.0,13.1429,16,6,4.0825,7.986,3.0,2.2857,6,1,2.1602,3.9409,42.3333,25.4286,86,5,33.37,64.7918,-1.04,0.11
InPt5I2,60.0,68.125,78,49,12.8323,26.3068,1.6667,1.875,2,1,0.4714,0.8927,-8.3333,-9.0,-5,-11,2.4944,4.4721,-1.6667,-2.0,0,-3,1.2472,2.2361,-4.6667,-5.125,-2,-7,2.0548,3.6465,2.0,1.25,4,0,1.633,3.1125,0.3333,0.125,1,0,0.4714,0.8927,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6667,0.375,1,0,0.4714,0.9601,18.0,20.875,24,13,4.5461,9.3165,13.3333,12.125,17,10,2.8674,5.3895,2.6667,2.125,5,1,1.6997,3.0898,46.6667,43.75,62,34,11.5854,20.6927,-0.16,0.11
Au2Br6,57.0,46.0,79,35,22.0,34.7851,2.0,2.0,2,2,0.0,0.0,-10.5,-11.25,-9,-12,1.5,2.3717,-2.5,-2.75,-2,-3,0.5,0.7906,-6.0,-6.5,-5,-7,1.0,1.5811,2.5,3.75,5,0,2.5,3.9528,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.5,0.25,1,0,0.5,0.7906,21.0,19.0,25,17,4.0,6.3246,14.0,15.5,17,11,3.0,4.7434,1.0,1.0,1,1,0.0,0.0,28.5,24.75,36,21,7.5,11.8585,0.01,0.06
Ga2Cl6,24.0,20.5,31,17,7.0,11.068,2.0,2.5,3,1,1.0,1.5811,-9.0,-11.0,-5,-13,4.0,6.3246,-1.5,-2.25,0,-3,1.5,2.3717,-5.0,-6.5,-2,-8,3.0,4.7434,3.5,3.75,4,3,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,10.0,8.5,13,7,3.0,4.7434,15.0,16.0,17,13,2.0,3.1623,3.0,2.0,5,1,2.0,3.1623,32.5,23.25,51,14,18.5,29.2511,-1.09,0.01
W2Br6,54.5,44.75,74,35,19.5,30.8322,2.0,2.0,2,2,0.0,0.0,-10.0,-11.0,-8,-12,2.0,3.1623,-1.5,-2.25,0,-3,1.5,2.3717,-5.5,-6.25,-4,-7,1.5,2.3717,2.5,3.75,5,0,2.5,3.9528,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.5,17.75,20,17,1.5,2.3717,11.5,14.25,17,6,5.5,8.6963,3.5,2.25,6,1,2.5,3.9528,48.0,34.5,75,21,27.0,42.6907,-0.2,0.27
Zr2Cl6,28.5,22.75,40,17,11.5,18.1831,2.0,2.5,3,1,1.0,1.5811,-9.5,-11.25,-6,-13,3.5,5.534,-1.5,-2.25,0,-3,1.5,2.3717,-5.5,-6.75,-3,-8,2.5,3.9528,2.0,3.0,4,0,2.0,3.1623,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.5,0.25,1,0,0.5,0.7906,0.0,0.0,0,0,0.0,0.0,5.5,6.25,7,4,1.5,2.3717,10.5,13.75,17,4,6.5,10.2774,4.5,2.75,8,1,3.5,5.534,67.5,40.75,121,14,53.5,84.5909,-1.73,0.08
Al2Br2S2,21.3333,21.3333,35,13,9.7411,16.8721,1.6667,1.6667,2,1,0.4714,0.8165,-9.3333,-9.3333,-5,-12,3.0912,5.3541,-1.6667,-1.6667,0,-3,1.2472,2.1602,-5.3333,-5.3333,-2,-7,2.357,4.0825,4.0,4.0,5,3,0.8165,1.4142,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.3333,0.3333,1,0,0.4714,0.8165,8.6667,8.6667,17,3,6.0185,10.4243,15.3333,15.3333,17,13,1.6997,2.9439,2.6667,2.6667,5,1,1.6997,2.9439,31.6667,31.6667,55,19,16.5193,28.6124,-1.08,0.0
