Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Pt2Te2,65.0,65.0,78,52,13.0,18.3848,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,20.0,20.0,24,16,4.0,5.6569,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,40.5,40.5,44,37,3.5,4.9497,0.03,0.42
Re2Se2,54.5,54.5,75,34,20.5,28.9914,1.5,1.5,2,1,0.5,0.7071,-9.5,-9.5,-9,-10,0.5,0.7071,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.5,18.5,21,16,2.5,3.5355,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,45.5,45.5,65,26,19.5,27.5772,0.3,0.6
Re2Te2,63.5,63.5,75,52,11.5,16.2635,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,18.5,18.5,21,16,2.5,3.5355,11.5,11.5,16,7,4.5,6.364,3.5,3.5,5,2,1.5,2.1213,51.0,51.0,65,37,14.0,19.799,0.35,0.42
Ru2Se2,39.0,39.0,44,34,5.0,7.0711,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-4.5,-4.5,-3,-6,1.5,2.1213,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,12.0,16,8,4.0,5.6569,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,45.5,45.5,65,26,19.5,27.5772,0.15,0.46
S2Sb2,33.5,33.5,51,16,17.5,24.7487,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,4.0,4.0,4,4,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.5,10.5,15,6,4.5,6.364,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,30.5,30.5,42,19,11.5,16.2635,0.1,0.33
Tl2S2,48.5,48.5,81,16,32.5,45.9619,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-5,-11,3.0,4.2426,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-2,-7,2.5,3.5355,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,16.5,16.5,27,6,10.5,14.8492,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,35.0,35.0,51,19,16.0,22.6274,0.11,0.37
W2S2,45.0,45.0,74,16,29.0,41.0122,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,13.0,13.0,20,6,7.0,9.8995,11.0,11.0,16,6,5.0,7.0711,4.0,4.0,6,2,2.0,2.8284,47.0,47.0,75,19,28.0,39.598,0.1,0.75
W2Se2,54.0,54.0,74,34,20.0,28.2843,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.0,18.0,20,16,2.0,2.8284,11.0,11.0,16,6,5.0,7.0711,4.0,4.0,6,2,2.0,2.8284,50.5,50.5,75,26,24.5,34.6482,0.11,0.56
Zn2Te2,41.0,41.0,52,30,11.0,15.5563,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-9,-9,0.0,0.0,-0.5,-0.5,1,-2,1.5,2.1213,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.0,14.0,16,12,2.0,2.8284,14.0,14.0,16,12,2.0,2.8284,1.0,1.0,2,0,1.0,1.4142,37.5,37.5,38,37,0.5,0.7071,0.03,0.5
AgSe2,40.5,38.3333,47,34,6.5,9.6896,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,13.5,14.3333,16,11,2.5,3.7268,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,39.0,34.6667,52,26,13.0,19.3792,0.11,0.15
AsSe2,33.5,33.6667,34,33,0.5,0.7454,2.0,2.0,2,2,0.0,0.0,-9.5,-9.6667,-9,-10,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-5.6667,-5,-6,0.5,0.7454,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,15.5,15.6667,16,15,0.5,0.7454,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,27.5,27.0,29,26,1.5,2.2361,0.0,0.1
AuSe2,56.5,49.0,79,34,22.5,33.541,2.0,2.0,2,2,0.0,0.0,-9.5,-9.6667,-9,-10,0.5,0.7454,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.6667,-5,-6,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,20.5,19.0,25,16,4.5,6.7082,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,31.0,29.3333,36,26,5.0,7.4536,0.18,0.26
AuTe2,65.5,61.0,79,52,13.5,20.1246,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,20.5,19.0,25,16,4.5,6.7082,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,36.5,36.6667,37,36,0.5,0.7454,0.07,0.17
BiTe2,67.5,62.3333,83,52,15.5,23.1061,2.0,2.0,2,2,0.0,0.0,-8.0,-8.3333,-7,-9,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,2.5,2.6667,3,2,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.5,20.3333,29,16,6.5,9.6896,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,43.5,41.3333,50,37,6.5,9.6896,0.1,0.29
Nb2C,23.5,29.3333,41,6,17.5,26.0874,1.5,1.3333,2,1,0.5,0.7454,-8.5,-8.0,-7,-10,1.5,2.2361,0.0,0.0,0,0,0.0,0.0,-4.5,-4.3333,-4,-5,0.5,0.7454,1.5,1.0,3,0,1.5,2.2361,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,4.5,4.6667,5,4,0.5,0.7454,9.5,8.0,14,5,4.5,6.7082,5.5,6.0,7,4,1.5,2.2361,58.5,74.3333,106,11,47.5,70.8088,0.28,0.84
V2C,14.5,17.3333,23,6,8.5,12.671,1.5,1.3333,2,1,0.5,0.7454,-8.5,-8.0,-7,-10,1.5,2.2361,0.0,0.0,0,0,0.0,0.0,-4.5,-4.3333,-4,-5,0.5,0.7454,1.5,1.0,3,0,1.5,2.2361,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,4.5,4.6667,5,4,0.5,0.7454,9.5,8.0,14,5,4.5,6.7082,5.5,6.0,7,4,1.5,2.2361,46.0,57.6667,81,11,35.0,52.1749,0.34,0.79
CrAs2,28.5,30.0,33,24,4.5,6.7082,1.5,1.6667,2,1,0.5,0.7454,-8.0,-8.3333,-7,-9,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.5,12.0,15,6,4.5,6.7082,10.5,12.0,15,6,4.5,6.7082,4.5,4.0,6,3,1.5,2.2361,53.5,45.3333,78,29,24.5,36.5225,0.04,0.19
CuLi2,16.0,11.6667,29,3,13.0,19.3792,0.5,0.3333,1,0,0.5,0.7454,-6.5,-6.0,-5,-8,1.5,2.2361,-0.5,-0.3333,0,-1,0.5,0.7454,-3.0,-2.6667,-2,-4,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,6.0,4.3333,11,1,5.0,7.4536,6.0,4.3333,11,1,5.0,7.4536,1.0,1.0,1,1,0.0,0.0,108.5,127.0,164,53,55.5,82.7345,0.19,0.2
CuTe2,40.5,44.3333,52,29,11.5,17.1432,1.5,1.6667,2,1,0.5,0.7454,-8.5,-8.6667,-8,-9,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-4.5,-4.6667,-4,-5,0.5,0.7454,2.0,2.3333,3,1,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,13.5,14.3333,16,11,2.5,3.7268,13.5,14.3333,16,11,2.5,3.7268,1.5,1.6667,2,1,0.5,0.7454,45.0,42.3333,53,37,8.0,11.9257,0.14,0.2
GeSe2,33.0,33.3333,34,32,1.0,1.4907,2.0,2.0,2,2,0.0,0.0,-8.5,-9.0,-7,-10,1.5,2.2361,-1.0,-1.3333,0,-2,1.0,1.4907,-4.5,-5.0,-3,-6,1.5,2.2361,3.5,3.6667,4,3,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,15.0,15.3333,16,14,1.0,1.4907,15.0,15.3333,16,14,1.0,1.4907,3.0,2.6667,4,2,1.0,1.4907,32.5,30.3333,39,26,6.5,9.6896,0.15,0.42
HgSe2,57.0,49.3333,80,34,23.0,34.2864,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-10,-10,0.0,0.0,-0.5,-1.0,1,-2,1.5,2.2361,-6.0,-6.0,-6,-6,0.0,0.0,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,21.0,19.3333,26,16,5.0,7.4536,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,30.0,28.6667,34,26,4.0,5.9628,0.31,0.48
In2Te4,50.5,51.0,52,49,1.5,2.2361,1.5,1.6667,2,1,0.5,0.7454,-7.0,-7.6667,-5,-9,2.0,2.9814,-1.0,-1.3333,0,-2,1.0,1.4907,-3.5,-4.0,-2,-5,1.5,2.2361,2.5,2.6667,3,2,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.5,15.0,16,13,1.5,2.2361,14.5,15.0,16,13,1.5,2.2361,3.5,3.0,5,2,1.5,2.2361,49.5,45.3333,62,37,12.5,18.6339,0.09,0.36
IrBr2,56.0,49.0,77,35,21.0,31.305,2.0,2.0,2,2,0.0,0.0,-10.0,-10.6667,-8,-12,2.0,2.9814,-2.5,-2.6667,-2,-3,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,2.5,3.3333,5,0,2.5,3.7268,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.0,19.0,23,17,3.0,4.4721,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,36.0,31.0,51,21,15.0,22.3607,0.37,0.67
IrCl2,47.0,37.0,77,17,30.0,44.7214,2.5,2.6667,3,2,0.5,0.7454,-10.5,-11.3333,-8,-13,2.5,3.7268,-2.5,-2.6667,-2,-3,0.5,0.7454,-6.5,-7.0,-5,-8,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,15.0,12.3333,23,7,8.0,11.9257,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,32.5,26.3333,51,14,18.5,27.5782,0.21,0.69
IrI2,65.0,61.0,77,53,12.0,17.8885,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-2.5,-2.6667,-2,-3,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,20.0,19.0,23,17,3.0,4.4721,13.0,14.3333,17,9,4.0,5.9628,2.0,1.6667,3,1,1.0,1.4907,42.5,39.6667,51,34,8.5,12.671,0.44,0.58
Ir2Te4,64.5,60.3333,77,52,12.5,18.6339,2.0,2.0,2,2,0.0,0.0,-8.5,-8.6667,-8,-9,0.5,0.7454,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,19.5,18.3333,23,16,3.5,5.2175,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,44.0,41.6667,51,37,7.0,10.435,0.2,0.54
MoSb2,46.5,48.0,51,42,4.5,6.7082,2.0,2.0,2,2,0.0,0.0,-7.0,-7.3333,-6,-8,1.0,1.4907,-1.0,-1.0,-1,-1,0.0,0.0,-4.0,-4.0,-4,-4,0.0,0.0,2.0,2.6667,4,0,2.0,2.9814,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,10.5,12.0,15,6,4.5,6.7082,10.5,12.0,15,6,4.5,6.7082,4.5,4.0,6,3,1.5,2.2361,64.0,56.6667,86,42,22.0,32.7956,0.19,0.22
Mo2N,24.5,30.3333,42,7,17.5,26.0874,2.5,2.3333,3,2,0.5,0.7454,-9.5,-8.3333,-6,-13,3.5,5.2175,-1.0,-1.0,-1,-1,0.0,0.0,-5.5,-5.0,-4,-7,1.5,2.2361,2.0,1.3333,4,0,2.0,2.9814,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.5,5.6667,6,5,0.5,0.7454,10.5,9.0,15,6,4.5,6.7082,4.5,5.0,6,3,1.5,2.2361,46.5,59.6667,86,7,39.5,58.8831,0.66,0.99
Ta2N,40.0,51.0,73,7,33.0,49.1935,2.0,1.6667,3,1,1.0,1.4907,-10.0,-9.0,-7,-13,3.0,4.4721,-0.5,-0.3333,0,-1,0.5,0.7454,-5.0,-4.3333,-3,-7,2.0,2.9814,2.0,1.3333,4,0,2.0,2.9814,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.5,0.6667,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,12.0,14.3333,19,5,7.0,10.435,10.0,8.3333,15,5,5.0,7.4536,5.0,5.6667,7,3,2.0,2.9814,47.5,61.0,88,7,40.5,60.3738,0.16,1.14
Li2Ni,15.5,11.3333,28,3,12.5,18.6339,0.5,0.3333,1,0,0.5,0.7454,-6.0,-5.6667,-5,-7,1.0,1.4907,-0.5,-0.3333,0,-1,0.5,0.7454,-3.0,-2.6667,-2,-4,1.0,1.4907,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,5.5,4.0,10,1,4.5,6.7082,5.5,4.0,10,1,4.5,6.7082,1.5,1.3333,2,1,0.5,0.7454,106.0,125.3333,164,48,58.0,86.4613,0.19,0.23
OsBr2,55.5,48.6667,76,35,20.5,30.5596,2.0,2.0,2,2,0.0,0.0,-10.5,-11.0,-9,-12,1.5,2.2361,-2.0,-2.3333,-1,-3,1.0,1.4907,-6.5,-6.6667,-6,-7,0.5,0.7454,2.5,3.3333,5,0,2.5,3.7268,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.5,18.6667,22,17,2.5,3.7268,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,39.0,33.0,57,21,18.0,26.8328,0.35,0.4
OsI2,64.5,60.6667,76,53,11.5,17.1432,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-2.0,-2.3333,-1,-3,1.0,1.4907,-6.5,-6.6667,-6,-7,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,19.5,18.6667,22,17,2.5,3.7268,12.5,14.0,17,8,4.5,6.7082,2.5,2.0,4,1,1.5,2.2361,45.5,41.6667,57,34,11.5,17.1432,0.84,0.84
Os2S4,46.0,36.0,76,16,30.0,44.7214,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-6.6667,-6,-7,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.0,11.3333,22,6,8.0,11.9257,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,38.0,31.6667,57,19,19.0,28.3235,0.25,0.63
OsS2,46.0,36.0,76,16,30.0,44.7214,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.5,-6.6667,-6,-7,0.5,0.7454,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.0,11.3333,22,6,8.0,11.9257,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,38.0,31.6667,57,19,19.0,28.3235,0.07,0.45
OsSe2,55.0,48.0,76,34,21.0,31.305,2.0,2.0,2,2,0.0,0.0,-9.5,-9.6667,-9,-10,0.5,0.7454,-1.5,-1.6667,-1,-2,0.5,0.7454,-6.0,-6.0,-6,-6,0.0,0.0,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.0,18.0,22,16,3.0,4.4721,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,41.5,36.3333,57,26,15.5,23.1061,0.15,0.32
OsTe2,64.0,60.0,76,52,12.0,17.8885,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-5.3333,-5,-6,0.5,0.7454,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,19.0,18.0,22,16,3.0,4.4721,12.0,13.3333,16,8,4.0,5.9628,3.0,2.6667,4,2,1.0,1.4907,47.0,43.6667,57,37,10.0,14.9071,0.24,0.31
PdI2,49.5,50.6667,53,46,3.5,5.2175,2.0,2.0,2,2,0.0,0.0,-9.5,-10.0,-8,-11,1.5,2.2361,-1.5,-2.0,0,-3,1.5,2.2361,-5.5,-6.0,-4,-7,1.5,2.2361,0.5,1.6667,4,-3,3.5,5.2175,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,13.5,14.6667,17,10,3.5,5.2175,13.5,14.6667,17,10,3.5,5.2175,0.5,0.6667,1,0,0.5,0.7454,33.0,33.3333,34,32,1.0,1.4907,0.02,0.27
PtBr2,56.5,49.3333,78,35,21.5,32.0503,2.0,2.0,2,2,0.0,0.0,-10.5,-11.0,-9,-12,1.5,2.2361,-2.5,-2.6667,-2,-3,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,2.5,3.3333,5,0,2.5,3.7268,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.5,19.3333,24,17,3.5,5.2175,13.5,14.6667,17,10,3.5,5.2175,1.5,1.3333,2,1,0.5,0.7454,32.5,28.6667,44,21,11.5,17.1432,0.14,0.37
PtI2,65.5,61.3333,78,53,12.5,18.6339,2.0,2.0,2,2,0.0,0.0,-10.0,-10.3333,-9,-11,1.0,1.4907,-2.5,-2.6667,-2,-3,0.5,0.7454,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,20.5,19.3333,24,17,3.5,5.2175,13.5,14.6667,17,10,3.5,5.2175,1.5,1.3333,2,1,0.5,0.7454,39.0,37.3333,44,34,5.0,7.4536,0.15,0.32
